"marker","marker_label","units","higher_is","sex_code","sex","source","provisional","row_type","age","n_band","mean","sd","p25","p75","fit","lo50","hi50","k","q","s_pooled","age_min","age_max","n_total","n_bands"
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",24,NA,NA,NA,NA,NA,32.6364,28.8063,36.4666,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",24.5,NA,NA,NA,NA,NA,32.5578,28.7277,36.388,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",25,NA,NA,NA,NA,NA,32.4793,28.6491,36.3094,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",25.5,NA,NA,NA,NA,NA,32.4007,28.5705,36.2308,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",26,NA,NA,NA,NA,NA,32.3221,28.492,36.1523,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",26.5,NA,NA,NA,NA,NA,32.2435,28.4134,36.0737,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",27,NA,NA,NA,NA,NA,32.165,28.3348,35.9951,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",27.5,NA,NA,NA,NA,NA,32.0864,28.2562,35.9165,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",28,NA,NA,NA,NA,NA,32.0078,28.1776,35.8379,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",28.5,NA,NA,NA,NA,NA,31.9292,28.0991,35.7594,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",29,NA,NA,NA,NA,NA,31.8506,28.0205,35.6808,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",29.5,NA,NA,NA,NA,NA,31.7721,27.9419,35.6022,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",30,NA,NA,NA,NA,NA,31.6935,27.8633,35.5236,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",30.5,NA,NA,NA,NA,NA,31.6149,27.7848,35.445,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",31,NA,NA,NA,NA,NA,31.5363,27.7062,35.3665,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",31.5,NA,NA,NA,NA,NA,31.4577,27.6276,35.2879,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",32,NA,NA,NA,NA,NA,31.3792,27.549,35.2093,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",32.5,NA,NA,NA,NA,NA,31.3006,27.4704,35.1307,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",33,NA,NA,NA,NA,NA,31.222,27.3919,35.0522,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",33.5,NA,NA,NA,NA,NA,31.1434,27.3133,34.9736,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",34,NA,NA,NA,NA,NA,31.0648,27.2347,34.895,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",34.5,NA,NA,NA,NA,NA,30.9863,27.1561,34.8164,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",35,NA,NA,NA,NA,NA,30.9077,27.0775,34.7378,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",35.5,NA,NA,NA,NA,NA,30.8291,26.999,34.6593,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",36,NA,NA,NA,NA,NA,30.7505,26.9204,34.5807,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",36.5,NA,NA,NA,NA,NA,30.672,26.8418,34.5021,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",37,NA,NA,NA,NA,NA,30.5934,26.7632,34.4235,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",37.5,NA,NA,NA,NA,NA,30.5148,26.6847,34.3449,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",38,NA,NA,NA,NA,NA,30.4362,26.6061,34.2664,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",38.5,NA,NA,NA,NA,NA,30.3576,26.5275,34.1878,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",39,NA,NA,NA,NA,NA,30.2791,26.4489,34.1092,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",39.5,NA,NA,NA,NA,NA,30.2005,26.3703,34.0306,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",40,NA,NA,NA,NA,NA,30.1219,26.2918,33.952,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",40.5,NA,NA,NA,NA,NA,30.0433,26.2132,33.8735,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",41,NA,NA,NA,NA,NA,29.9647,26.1346,33.7949,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",41.5,NA,NA,NA,NA,NA,29.8862,26.056,33.7163,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",42,NA,NA,NA,NA,NA,29.8076,25.9774,33.6377,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",42.5,NA,NA,NA,NA,NA,29.729,25.8989,33.5592,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",43,NA,NA,NA,NA,NA,29.6504,25.8203,33.4806,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",43.5,NA,NA,NA,NA,NA,29.5719,25.7417,33.402,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",44,NA,NA,NA,NA,NA,29.4933,25.6631,33.3234,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",44.5,NA,NA,NA,NA,NA,29.4147,25.5845,33.2448,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",45,NA,NA,NA,NA,NA,29.3361,25.506,33.1663,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",45.5,NA,NA,NA,NA,NA,29.2575,25.4274,33.0877,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",46,NA,NA,NA,NA,NA,29.179,25.3488,33.0091,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",46.5,NA,NA,NA,NA,NA,29.1004,25.2702,32.9305,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",47,NA,NA,NA,NA,NA,29.0218,25.1917,32.8519,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",47.5,NA,NA,NA,NA,NA,28.9432,25.1131,32.7734,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",48,NA,NA,NA,NA,NA,28.8646,25.0345,32.6948,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",48.5,NA,NA,NA,NA,NA,28.7861,24.9559,32.6162,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",49,NA,NA,NA,NA,NA,28.7075,24.8773,32.5376,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",49.5,NA,NA,NA,NA,NA,28.6289,24.7988,32.459,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",50,NA,NA,NA,NA,NA,28.5503,24.7202,32.3805,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",50.5,NA,NA,NA,NA,NA,28.4717,24.6416,32.3019,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",51,NA,NA,NA,NA,NA,28.3932,24.563,32.2233,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",51.5,NA,NA,NA,NA,NA,28.3146,24.4844,32.1447,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",52,NA,NA,NA,NA,NA,28.236,24.4059,32.0662,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",52.5,NA,NA,NA,NA,NA,28.1574,24.3273,31.9876,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",53,NA,NA,NA,NA,NA,28.0789,24.2487,31.909,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",53.5,NA,NA,NA,NA,NA,28.0003,24.1701,31.8304,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",54,NA,NA,NA,NA,NA,27.9217,24.0915,31.7518,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",54.5,NA,NA,NA,NA,NA,27.8431,24.013,31.6733,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",55,NA,NA,NA,NA,NA,27.7645,23.9344,31.5947,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",55.5,NA,NA,NA,NA,NA,27.686,23.8558,31.5161,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",56,NA,NA,NA,NA,NA,27.6074,23.7772,31.4375,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",56.5,NA,NA,NA,NA,NA,27.5288,23.6987,31.3589,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",57,NA,NA,NA,NA,NA,27.4502,23.6201,31.2804,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",57.5,NA,NA,NA,NA,NA,27.3716,23.5415,31.2018,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",58,NA,NA,NA,NA,NA,27.2931,23.4629,31.1232,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",58.5,NA,NA,NA,NA,NA,27.2145,23.3843,31.0446,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",59,NA,NA,NA,NA,NA,27.1359,23.3058,30.9661,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",59.5,NA,NA,NA,NA,NA,27.0573,23.2272,30.8875,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",60,NA,NA,NA,NA,NA,26.9787,23.1486,30.8089,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",60.5,NA,NA,NA,NA,NA,26.9002,23.07,30.7303,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",61,NA,NA,NA,NA,NA,26.8216,22.9914,30.6517,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",61.5,NA,NA,NA,NA,NA,26.743,22.9129,30.5732,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",62,NA,NA,NA,NA,NA,26.6644,22.8343,30.4946,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",62.5,NA,NA,NA,NA,NA,26.5859,22.7557,30.416,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",63,NA,NA,NA,NA,NA,26.5073,22.6771,30.3374,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",63.5,NA,NA,NA,NA,NA,26.4287,22.5986,30.2588,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",64,NA,NA,NA,NA,NA,26.3501,22.52,30.1803,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",64.5,NA,NA,NA,NA,NA,26.2715,22.4414,30.1017,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",65,NA,NA,NA,NA,NA,26.193,22.3628,30.0231,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",65.5,NA,NA,NA,NA,NA,26.1144,22.2842,29.9445,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",66,NA,NA,NA,NA,NA,26.0358,22.2057,29.8659,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",66.5,NA,NA,NA,NA,NA,25.9572,22.1271,29.7874,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",67,NA,NA,NA,NA,NA,25.8786,22.0485,29.7088,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",67.5,NA,NA,NA,NA,NA,25.8001,21.9699,29.6302,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",68,NA,NA,NA,NA,NA,25.7215,21.8913,29.5516,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",68.5,NA,NA,NA,NA,NA,25.6429,21.8128,29.4731,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",69,NA,NA,NA,NA,NA,25.5643,21.7342,29.3945,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",69.5,NA,NA,NA,NA,NA,25.4857,21.6556,29.3159,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",70,NA,NA,NA,NA,NA,25.4072,21.577,29.2373,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",70.5,NA,NA,NA,NA,NA,25.3286,21.4984,29.1587,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",71,NA,NA,NA,NA,NA,25.25,21.4199,29.0802,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",71.5,NA,NA,NA,NA,NA,25.1714,21.3413,29.0016,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",72,NA,NA,NA,NA,NA,25.0929,21.2627,28.923,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",72.5,NA,NA,NA,NA,NA,25.0143,21.1841,28.8444,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",73,NA,NA,NA,NA,NA,24.9357,21.1056,28.7658,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",73.5,NA,NA,NA,NA,NA,24.8571,21.027,28.6873,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",74,NA,NA,NA,NA,NA,24.7785,20.9484,28.6087,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",74.5,NA,NA,NA,NA,NA,24.7,20.8698,28.5301,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",75,NA,NA,NA,NA,NA,24.6214,20.7912,28.4515,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",75.5,NA,NA,NA,NA,NA,24.5428,20.7127,28.3729,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",76,NA,NA,NA,NA,NA,24.4642,20.6341,28.2944,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",76.5,NA,NA,NA,NA,NA,24.3856,20.5555,28.2158,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",77,NA,NA,NA,NA,NA,24.3071,20.4769,28.1372,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",77.5,NA,NA,NA,NA,NA,24.2285,20.3983,28.0586,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",78,NA,NA,NA,NA,NA,24.1499,20.3198,27.9801,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",78.5,NA,NA,NA,NA,NA,24.0713,20.2412,27.9015,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",79,NA,NA,NA,NA,NA,23.9928,20.1626,27.8229,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",79.5,NA,NA,NA,NA,NA,23.9142,20.084,27.7443,-0.157158,36.4082,5.6786,18,80,NA,0
"grip","Grip strength","kg","younger",2,"Women","NHANES 2011-2014",FALSE,"fit",80,NA,NA,NA,NA,NA,23.8356,20.0054,27.6657,-0.157158,36.4082,5.6786,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",18,NA,NA,NA,NA,NA,0.5246,0.4663,0.5829,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",18.5,NA,NA,NA,NA,NA,0.5254,0.4671,0.5837,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",19,NA,NA,NA,NA,NA,0.5262,0.4679,0.5845,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",19.5,NA,NA,NA,NA,NA,0.527,0.4687,0.5854,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",20,NA,NA,NA,NA,NA,0.5279,0.4696,0.5862,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",20.5,NA,NA,NA,NA,NA,0.5287,0.4704,0.587,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",21,NA,NA,NA,NA,NA,0.5295,0.4712,0.5878,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",21.5,NA,NA,NA,NA,NA,0.5303,0.472,0.5886,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",22,NA,NA,NA,NA,NA,0.5311,0.4728,0.5894,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",22.5,NA,NA,NA,NA,NA,0.532,0.4736,0.5903,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",23,NA,NA,NA,NA,NA,0.5328,0.4745,0.5911,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",23.5,NA,NA,NA,NA,NA,0.5336,0.4753,0.5919,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",24,NA,NA,NA,NA,NA,0.5344,0.4761,0.5927,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",24.5,NA,NA,NA,NA,NA,0.5352,0.4769,0.5935,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",25,NA,NA,NA,NA,NA,0.536,0.4777,0.5943,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",25.5,NA,NA,NA,NA,NA,0.5369,0.4786,0.5952,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",26,NA,NA,NA,NA,NA,0.5377,0.4794,0.596,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",26.5,NA,NA,NA,NA,NA,0.5385,0.4802,0.5968,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",27,NA,NA,NA,NA,NA,0.5393,0.481,0.5976,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",27.5,NA,NA,NA,NA,NA,0.5401,0.4818,0.5984,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",28,NA,NA,NA,NA,NA,0.5409,0.4826,0.5993,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",28.5,NA,NA,NA,NA,NA,0.5418,0.4835,0.6001,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",29,NA,NA,NA,NA,NA,0.5426,0.4843,0.6009,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",29.5,NA,NA,NA,NA,NA,0.5434,0.4851,0.6017,0.001635,0.4952,0.0864,18,80,NA,0
"whtr","Waist-to-height ratio","ratio","older",1,"Men","NHANES 2011-2014",FALSE,"fit",30,NA,NA,NA,NA,NA,0.5442,0.4859,0.6025,0.001635,0.4952,0.0864,18,80,NA,0
